attempt_id,trip_id,user_id,direction,rail_id,cohort_id,source_country,entity_type,stay_days,lifecycle_stage,mcc_code,mcc_desc,psp_id,issuer_id,terminal_type,wallet_state,value_tier,ticket_inr,currency,date,cohort_week,attempt_number,is_repeat,treatment_arm,nba_action_id,nba_channel,nba_cost_inr,tau_true,baseline_propensity_true,h1_kyc_status,h1_kyc_duration_sec,h2_wallet_status,h2_wallet_duration_sec,h3_balance_status,h3_balance_duration_sec,h4_limit_status,h4_limit_duration_sec,h5_merchant_status,h5_merchant_duration_sec,h6_tech_status,h6_tech_duration_sec,h7_departure_refund_status,h7_departure_refund_duration_sec,wallet_balance_at_departure_inr,final_outcome,drop_stage,drop_reason_category,drop_reason_detail,total_time_minutes,gmv_inr,nipl_revenue_inr,net_contribution_inr
IATT_d0e8626822,ITRP_6825819359,INUSR_03f6d8d5d2,IN,R3,I-1,AE,FOREIGN_NATIONAL,10,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR01,STATIC_QR,FUNDED,MID,12559.81,INR,2026-07-12,2026-W28,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.1223,0.6574,drop_kyc_not_completed,24.02,not_reached,8.78,not_reached,2.0,not_reached,2.57,not_reached,12.55,not_reached,4.72,not_reached,3.92,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.86,0.0,0.0,-0.02
IATT_2fdfa0a5e2,ITRP_6825819359,INUSR_b305f25389,IN,R3,I-1,US,OCI,5,IN_TRIP,5411,Grocery/Retail,BHIM,PPIISSR05,DYNAMIC_QR,FUNDED,MICRO,270.26,INR,2025-09-28,2025-W39,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2933,0.3991,success,83.36,success,11.91,success,2.28,success,2.87,drop_merchant_abandon,10.99,not_reached,1.92,not_reached,1.58,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.77,0.0,0.0,0.0
IATT_8e2d2a57db,ITRP_c5c9aa8d6e,INUSR_1bd71b6b0c,IN,R3,I-1,US,FOREIGN_NATIONAL,8,IN_TRIP,5812,Restaurants,GPAY,PPIISSR05,STATIC_QR,FUNDED,LOW,1341.57,INR,2025-07-29,2025-W31,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.0795,0.7756,drop_kyc_not_completed,79.43,not_reached,8.77,not_reached,4.88,not_reached,2.13,not_reached,2.95,not_reached,0.69,not_reached,1.5,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.1,0.0,0.0,0.0
IATT_0eb630a7f4,ITRP_c5c9aa8d6e,INUSR_9562824432,IN,R4,I-3,AE,NRI,4,IN_TRIP,7011,Hotels,GPAY,PPIISSR01,POS,UNLOADED,MID,17138.89,INR,2025-05-12,2025-W20,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2368,0.3675,success,42.94,drop_wallet_not_loaded,8.46,not_reached,1.99,not_reached,2.67,not_reached,14.04,not_reached,3.66,not_reached,3.13,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.55,0.0,0.0,0.0
IATT_c3e151784c,ITRP_c5c9aa8d6e,INUSR_2646bb2c47,IN,R3,I-1,DE,FOREIGN_NATIONAL,16,IN_TRIP,5947,Gift/Souvenir,GPAY,PPIISSR04,STATIC_QR,UNLOADED,LOW,1659.3,INR,2025-11-29,2025-W48,1,False,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.2788,0.5665,success,47.52,drop_wallet_not_loaded,12.31,not_reached,4.47,not_reached,1.24,not_reached,13.65,not_reached,1.3,not_reached,2.82,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.13,0.0,0.0,-0.02
IATT_59f34cc891,ITRP_c5c9aa8d6e,INUSR_e88b24e034,IN,R4,I-3,MY,NRI,12,IN_TRIP,5812,Restaurants,GPAY,PPIISSR02,STATIC_QR,FUNDED,LOW,1043.32,INR,2025-01-14,2025-W03,2,True,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,-0.0462,0.7431,success,41.55,success,10.43,drop_balance_insufficient,0.61,not_reached,0.5,not_reached,7.96,not_reached,0.86,not_reached,7.86,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,2.81,0.0,0.0,0.0
IATT_8076f9c9ad,ITRP_41a40a0705,INUSR_5d17817342,IN,R3,I-1,MY,OCI,17,DEPARTURE,7011,Hotels,BHIM,PPIISSR05,STATIC_QR,FUNDED,MID,15063.61,INR,2025-07-09,2025-W28,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1449,0.3903,success,65.54,success,5.58,success,0.8,success,2.9,success,11.13,success,1.95,drop_refund_not_initiated,7.63,3954.46,converted,,,,3.4,15063.61,3.0127,2.9927
IATT_f021c4656a,ITRP_41a40a0705,INUSR_b9ae5eb11c,IN,R3,I-1,LK,OCI,5,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,999.12,INR,2025-12-03,2025-W49,2,True,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2964,0.6067,success,65.56,success,10.78,success,0.76,success,2.06,drop_merchant_abandon,9.89,not_reached,1.52,not_reached,7.94,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.18,0.0,0.0,-0.02
IATT_6e3e1bdfba,ITRP_41a40a0705,INUSR_f00424995a,IN,R3,I-1,AU,FOREIGN_NATIONAL,8,IN_TRIP,5947,Gift/Souvenir,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,1980.56,INR,2026-06-10,2026-W24,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2866,0.4384,success,32.84,success,9.31,success,3.87,success,2.05,drop_merchant_abandon,4.77,not_reached,3.99,not_reached,6.21,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.3,0.0,0.0,-0.02
IATT_626c904e93,ITRP_41a40a0705,INUSR_258e192ce3,IN,R5,I-4,OTHER,FOREIGN_NATIONAL,23,ARRIVAL_D0,5812,Restaurants,BHIM,PPIISSR05,POS,UNLOADED,LOW,2353.88,INR,2025-11-26,2025-W48,2,True,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.2115,0.472,success,31.21,drop_wallet_not_loaded,18.11,not_reached,3.5,not_reached,1.3,not_reached,2.49,not_reached,1.11,not_reached,7.26,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.28,0.0,0.0,0.0
IATT_8a83f55843,ITRP_98f9c02afb,INUSR_e53a50d1c3,IN,R3,I-1,NP,OCI,25,DEPARTURE,5812,Restaurants,GPAY,PPIISSR01,STATIC_QR,FUNDED,LOW,734.47,INR,2026-05-23,2026-W21,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2922,0.6145,success,64.57,success,16.46,success,1.66,success,2.93,drop_merchant_abandon,12.82,not_reached,3.58,success,5.24,4051.81,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.7,0.0,0.0,-0.02
IATT_ac4c6de8ac,ITRP_98f9c02afb,INUSR_9f316069cf,IN,R4,I-3,AE,NRI,7,ARRIVAL_D0,5947,Gift/Souvenir,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,1378.32,INR,2026-03-13,2026-W11,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2311,0.4007,success,13.32,success,5.51,success,3.54,success,2.61,drop_merchant_abandon,12.41,not_reached,1.31,not_reached,2.21,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.86,0.0,0.0,0.0
IATT_f19100c085,ITRP_98f9c02afb,INUSR_114ed00e12,IN,R3,I-1,GB,FOREIGN_NATIONAL,8,IN_TRIP,5947,Gift/Souvenir,PHONEPE,PPIISSR05,STATIC_QR,FUNDED,LOW,557.27,INR,2025-05-11,2025-W19,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.0129,0.4847,success,24.48,drop_wallet_not_loaded,2.04,not_reached,2.63,not_reached,2.29,not_reached,13.51,not_reached,4.78,not_reached,0.54,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.39,0.0,0.0,-0.02
IATT_e7828f2406,ITRP_98f9c02afb,INUSR_19dfa0b39d,IN,R3,I-1,BD,OCI,2,PRE_TRIP,5812,Restaurants,GPAY,PPIISSR01,DYNAMIC_QR,UNLOADED,MICRO,331.42,INR,2026-05-13,2026-W20,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.3167,0.3551,success,61.76,success,14.09,success,4.06,success,0.38,success,14.39,success,4.39,not_reached,7.93,0,converted,,,,3.05,331.42,0.0663,0.0663
IATT_080624a655,ITRP_45b284a92b,INUSR_b06e1cc0f8,IN,R3,I-1,GB,OCI,8,POST_TRIP,5812,Restaurants,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1900.05,INR,2026-05-16,2026-W20,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1851,0.8172,drop_kyc_not_completed,75.57,not_reached,11.88,not_reached,4.1,not_reached,1.88,not_reached,13.95,not_reached,0.87,not_reached,4.58,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.77,0.0,0.0,0.0
IATT_3b3f04d171,ITRP_45b284a92b,INUSR_2a36f36cf0,IN,R3,I-1,BD,FOREIGN_NATIONAL,9,ARRIVAL_D0,7011,Hotels,GPAY,PPIISSR02,STATIC_QR,FUNDED,MID,12464.08,INR,2026-07-19,2026-W29,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1174,0.4964,success,66.38,drop_wallet_not_loaded,4.86,not_reached,4.83,not_reached,0.7,not_reached,6.42,not_reached,0.94,not_reached,1.78,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.72,0.0,0.0,-0.02
IATT_2647623ace,ITRP_45b284a92b,INUSR_57dbbb6931,IN,R3,I-1,US,FOREIGN_NATIONAL,9,IN_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR01,STATIC_QR,FUNDED,MID,2796.05,INR,2026-03-05,2026-W10,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2313,0.5555,success,59.22,success,10.91,success,0.82,success,0.41,drop_merchant_abandon,12.22,not_reached,2.75,not_reached,3.91,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.27,0.0,0.0,-0.02
IATT_5796a5bf86,ITRP_45b284a92b,INUSR_8ac39119a8,IN,R4,I-3,AU,NRI,8,IN_TRIP,4121,Transport/Taxi,PHONEPE,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,1931.91,INR,2025-03-21,2025-W12,2,True,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,0.1455,0.5565,success,26.45,success,8.3,success,1.04,success,1.69,drop_merchant_abandon,11.74,not_reached,1.02,not_reached,1.59,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,1.26,0.0,0.0,0.0
IATT_23694b2430,ITRP_117342a130,INUSR_0108431d7b,IN,R3,I-2,GB,FOREIGN_NATIONAL,2,IN_TRIP,7011,Hotels,PHONEPE,PPIISSR02,DYNAMIC_QR,FUNDED,MID,14805.49,INR,2026-07-31,2026-W31,1,False,CONTROL,ACT_LOAD_AHEAD,in_app,0.0,-0.0081,0.5645,success,76.97,success,3.42,success,2.58,success,2.82,success,2.51,success,2.61,not_reached,1.51,0,converted,,,,1.79,14805.49,2.9611,2.9611
IATT_75691d1010,ITRP_117342a130,INUSR_c40293f095,IN,R3,I-1,BD,FOREIGN_NATIONAL,9,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR01,DYNAMIC_QR,FUNDED,MICRO,298.5,INR,2025-01-11,2025-W02,1,False,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,-0.15,0.7491,success,81.66,success,8.35,success,1.7,success,1.97,success,6.57,success,1.88,not_reached,7.85,0,converted,,,,2.6,298.5,0.0597,0.0397
IATT_f3ccc0adef,ITRP_117342a130,INUSR_686698feb4,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,8,IN_TRIP,5812,Restaurants,BHIM,PPIISSR04,POS,FUNDED,MID,3393.09,INR,2025-08-14,2025-W33,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.4182,0.3327,success,62.13,success,2.99,success,4.87,success,1.74,success,13.68,success,3.38,not_reached,1.76,0,converted,,,,2.04,3393.09,0.6786,0.6586
IATT_298fc8aa4b,ITRP_117342a130,INUSR_7063cafb71,IN,R3,I-1,US,FOREIGN_NATIONAL,17,PRE_TRIP,5812,Restaurants,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,MID,3132.93,INR,2026-03-07,2026-W10,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.0739,0.6896,success,45.72,success,18.18,success,4.12,success,1.36,success,6.51,success,4.1,not_reached,5.73,0,converted,,,,2.65,3132.93,0.6266,0.6066
IATT_41c17b9e63,ITRP_c6088244b3,INUSR_bc4e7f511e,IN,R5,I-4,OTHER,FOREIGN_NATIONAL,4,POST_TRIP,5812,Restaurants,PHONEPE,PPIISSR01,STATIC_QR,UNLOADED,LOW,1273.35,INR,2024-10-10,2024-W41,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,-0.0444,0.7412,success,62.13,success,9.86,success,2.82,success,1.0,success,7.78,success,4.83,not_reached,5.39,0,converted,,,,3.4,1273.35,0.2547,0.2547
IATT_ff926d4062,ITRP_c6088244b3,INUSR_f9d9b60482,IN,R4,I-3,FR,NRI,6,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,729.78,INR,2025-06-10,2025-W24,2,True,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.1975,0.6614,success,70.77,success,19.1,success,2.22,success,2.55,success,14.21,success,4.95,not_reached,2.18,0,converted,,,,2.4,729.78,0.146,0.146
IATT_9931dc462e,ITRP_c6088244b3,INUSR_3176ff4c3d,IN,R5,I-4,BD,OCI,8,IN_TRIP,7011,Hotels,BHIM,PPIISSR04,POS,FUNDED,MID,6329.87,INR,2026-05-27,2026-W22,1,False,CONTROL,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.45,0.2695,success,37.93,success,5.19,success,2.61,success,1.24,success,7.84,success,4.63,not_reached,6.05,0,converted,,,,1.95,6329.87,1.266,1.266
IATT_0b94abb2e3,ITRP_c6088244b3,INUSR_e07b10fb42,IN,R3,I-1,BD,FOREIGN_NATIONAL,19,ARRIVAL_D0,5411,Grocery/Retail,GPAY,PPIISSR01,POS,FUNDED,LOW,1838.84,INR,2025-10-09,2025-W41,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2904,0.6779,success,12.88,success,10.33,success,3.54,success,1.96,success,12.39,success,1.09,not_reached,3.53,0,converted,,,,1.95,1838.84,0.3678,0.3478
IATT_20f78c978c,ITRP_09583e5df1,INUSR_f70b21fc53,IN,R4,I-3,FR,NRI,4,DEPARTURE,5812,Restaurants,PHONEPE,PPIISSR02,STATIC_QR,UNLOADED,LOW,1485.89,INR,2025-09-30,2025-W40,2,True,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.3217,0.656,success,30.43,success,15.64,success,1.15,success,1.93,success,4.19,success,2.74,drop_refund_not_initiated,4.99,757.08,converted,,,,1.4,1485.89,0.2972,0.2972
IATT_3eda5918ad,ITRP_09583e5df1,INUSR_396a38ac44,IN,R3,I-1,US,OCI,5,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR03,STATIC_QR,FUNDED,LOW,1024.19,INR,2025-10-27,2025-W44,1,False,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1226,0.795,success,37.11,success,19.24,success,0.7,success,0.74,success,12.78,success,1.59,not_reached,0.39,0,converted,,,,1.97,1024.19,0.2048,0.1848
IATT_c1263bb780,ITRP_09583e5df1,INUSR_af4c3873f4,IN,R5,I-4,BD,FOREIGN_NATIONAL,4,POST_TRIP,5411,Grocery/Retail,PHONEPE,PPIISSR01,DYNAMIC_QR,FUNDED,LOW,1581.01,INR,2024-10-13,2024-W41,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,-0.15,0.9059,success,26.76,success,6.41,drop_balance_insufficient,2.1,not_reached,0.34,not_reached,8.13,not_reached,3.44,not_reached,2.42,0,dropped,H3_BALANCE,business_decline,BALANCE_INSUFFICIENT,1.66,0.0,0.0,0.0
IATT_18c05c6e9a,ITRP_09583e5df1,INUSR_47edf0d049,IN,R3,I-1,AE,FOREIGN_NATIONAL,11,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR04,STATIC_QR,FUNDED,LOW,1200.33,INR,2026-06-13,2026-W24,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2153,0.2733,success,32.14,success,17.15,success,1.66,success,1.52,success,11.4,success,2.8,not_reached,6.22,0,converted,,,,2.16,1200.33,0.2401,0.2401
IATT_ae52905d5a,ITRP_b08f71e70f,INUSR_b0b009d889,IN,R3,I-1,AU,OCI,17,IN_TRIP,5947,Gift/Souvenir,BHIM,PPIISSR05,DYNAMIC_QR,UNLOADED,MICRO,313.85,INR,2025-11-09,2025-W45,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.0811,0.6935,success,6.65,drop_wallet_not_loaded,5.13,not_reached,1.66,not_reached,1.92,not_reached,11.02,not_reached,4.0,not_reached,7.83,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,1.53,0.0,0.0,0.0
IATT_1d8d296559,ITRP_b08f71e70f,INUSR_64e9a7aff4,IN,R3,I-1,DE,FOREIGN_NATIONAL,10,IN_TRIP,5812,Restaurants,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,LOW,1220.14,INR,2024-11-05,2024-W45,2,True,CONTROL,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.2803,0.3938,drop_kyc_not_completed,13.56,not_reached,16.19,not_reached,4.74,not_reached,2.49,not_reached,14.57,not_reached,4.59,not_reached,1.93,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.92,0.0,0.0,-0.02
IATT_a247100642,ITRP_b08f71e70f,INUSR_5d1818f487,IN,R3,I-1,BD,FOREIGN_NATIONAL,6,DEPARTURE,5812,Restaurants,GPAY,PPIISSR03,STATIC_QR,FUNDED,LOW,1036.21,INR,2026-03-04,2026-W10,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.092,0.5052,success,57.49,success,12.51,success,3.64,success,0.44,success,12.83,success,4.98,drop_refund_not_initiated,3.32,1763.39,converted,,,,2.17,1036.21,0.2072,0.1872
IATT_62794d9209,ITRP_b08f71e70f,INUSR_e899558f4d,IN,R3,I-1,US,FOREIGN_NATIONAL,9,DEPARTURE,5411,Grocery/Retail,GPAY,PPIISSR03,DYNAMIC_QR,FUNDED,MID,4092.52,INR,2026-05-17,2026-W20,2,True,CONTROL,ACT_TOPUP_PROMPT,app_push,0.02,0.0947,0.5852,drop_kyc_not_completed,50.44,not_reached,14.44,not_reached,4.88,not_reached,0.99,not_reached,14.71,not_reached,0.99,success,6.42,2815.25,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.29,0.0,0.0,-0.02
IATT_1bfdb51e73,ITRP_863a0d16e0,INUSR_5cb167938d,IN,R4,I-3,CA,NRI,13,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR02,STATIC_QR,FUNDED,LOW,1910.16,INR,2026-02-11,2026-W07,2,True,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,0.1886,0.5447,success,43.79,success,5.28,success,3.56,success,1.02,drop_merchant_abandon,6.94,not_reached,1.47,not_reached,1.18,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,3.01,0.0,0.0,0.0
IATT_76ebd1d50c,ITRP_863a0d16e0,INUSR_ac97449697,IN,R3,I-1,OTHER,FOREIGN_NATIONAL,7,DEPARTURE,5812,Restaurants,GPAY,PPIISSR03,DYNAMIC_QR,UNLOADED,MID,9350.84,INR,2025-05-02,2025-W18,1,False,TREAT,ACT_TOPUP_PROMPT,app_push,0.02,0.2295,0.6071,success,85.51,success,17.77,success,3.16,success,1.93,success,3.47,success,3.78,drop_refund_not_initiated,4.54,2895.56,converted,,,,3.05,9350.84,1.8702,1.8502
IATT_a62c14093f,ITRP_863a0d16e0,INUSR_3bce018a7c,IN,R4,I-3,US,NRI,43,PRE_TRIP,7011,Hotels,GPAY,PPIISSR01,DYNAMIC_QR,UNLOADED,MID,15428.56,INR,2025-04-06,2025-W14,1,False,CONTROL,ACT_REACTIVATION_INR,in_app,0.0,-0.0159,0.652,success,16.89,drop_wallet_not_loaded,4.72,not_reached,0.63,not_reached,1.88,not_reached,6.18,not_reached,2.25,not_reached,6.69,0,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.23,0.0,0.0,0.0
IATT_5d7d093146,ITRP_863a0d16e0,INUSR_c4f9845967,IN,R5,I-4,CA,OCI,14,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR05,STATIC_QR,FUNDED,LOW,678.11,INR,2026-05-08,2026-W19,1,False,TREAT,ACT_ONE_WORLD_ONBOARD,in_flow,0.0,0.1239,0.4742,success,39.51,success,4.08,success,3.09,success,2.72,drop_merchant_abandon,9.45,not_reached,3.18,not_reached,0.65,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.41,0.0,0.0,0.0
IATT_2bddd97de2,ITRP_1d6858a53a,INUSR_89346122ec,IN,R3,I-1,LK,FOREIGN_NATIONAL,8,DEPARTURE,4121,Transport/Taxi,PHONEPE,PPIISSR05,STATIC_QR,FUNDED,LOW,598.75,INR,2024-09-01,2024-W35,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.0669,0.5079,drop_kyc_not_completed,81.23,not_reached,18.52,not_reached,2.0,not_reached,2.45,not_reached,13.35,not_reached,1.48,success,7.56,3889.79,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,3.45,0.0,0.0,0.0
IATT_dccfb9d6ce,ITRP_1d6858a53a,INUSR_cbc430d786,IN,R3,I-1,US,FOREIGN_NATIONAL,14,DEPARTURE,5812,Restaurants,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,MICRO,179.39,INR,2025-10-28,2025-W44,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.329,0.6484,success,80.99,drop_wallet_not_loaded,7.94,not_reached,3.7,not_reached,2.58,not_reached,13.85,not_reached,4.65,drop_refund_not_initiated,3.3,1993.95,dropped,H2_WALLET_LOAD,user_abandon,WALLET_NOT_LOADED,2.21,0.0,0.0,0.0
IATT_ad5fd4acdb,ITRP_1d6858a53a,INUSR_2897a79ecb,IN,R4,I-3,FR,NRI,8,IN_TRIP,5812,Restaurants,GPAY,PPIISSR01,STATIC_QR,FUNDED,MICRO,341.34,INR,2025-04-08,2025-W15,1,False,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.2547,0.505,success,78.12,success,9.3,success,3.08,success,0.77,success,6.9,success,0.57,not_reached,6.83,0,converted,,,,2.38,341.34,0.0683,0.0683
IATT_8fbadb620b,ITRP_1d6858a53a,INUSR_5cd6e927e2,IN,R3,I-1,AU,FOREIGN_NATIONAL,3,POST_TRIP,5812,Restaurants,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,MID,4759.88,INR,2026-02-13,2026-W07,1,False,CONTROL,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,-0.15,0.95,drop_kyc_not_completed,28.72,not_reached,3.3,not_reached,4.64,not_reached,2.7,not_reached,14.3,not_reached,0.54,not_reached,7.67,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,1.79,0.0,0.0,0.0
IATT_85dbef9078,ITRP_1de2420080,INUSR_2598a92be3,IN,R4,I-3,GB,NRI,13,IN_TRIP,5812,Restaurants,PHONEPE,PPIISSR04,DYNAMIC_QR,FUNDED,MID,2947.54,INR,2025-12-19,2025-W51,5,True,TREAT,ACT_REACTIVATION_INR,in_app,0.0,0.0829,0.4965,success,41.28,success,16.3,success,3.08,success,1.48,success,6.14,success,2.16,not_reached,6.07,0,converted,,,,2.53,2947.54,0.5895,0.5895
IATT_589236467b,ITRP_1de2420080,INUSR_6efb3fe85a,IN,R3,I-1,NP,OCI,5,IN_TRIP,5812,Restaurants,BHIM,PPIISSR04,DYNAMIC_QR,FUNDED,LOW,544.91,INR,2025-08-09,2025-W32,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.1005,0.7266,success,77.11,success,15.0,success,4.18,success,0.88,success,13.47,success,2.18,not_reached,1.25,0,converted,,,,2.2,544.91,0.109,0.109
IATT_ea4fdebe4a,ITRP_1de2420080,INUSR_8af4a69c3c,IN,R3,I-1,NP,FOREIGN_NATIONAL,8,IN_TRIP,5411,Grocery/Retail,GPAY,PPIISSR01,STATIC_QR,FUNDED,LOW,612.86,INR,2025-05-01,2025-W18,2,True,TREAT,ACT_DEPARTURE_REFUND,push_kiosk,0.02,0.1321,0.664,drop_kyc_not_completed,31.85,not_reached,14.27,not_reached,2.26,not_reached,1.87,not_reached,9.8,not_reached,4.17,not_reached,0.5,0,dropped,H1_KYC_ONBOARD,user_abandon,KYC_NOT_COMPLETED,2.7,0.0,0.0,-0.02
IATT_53cfeb876a,ITRP_1de2420080,INUSR_a4a9a1c165,IN,R3,I-1,BD,FOREIGN_NATIONAL,14,IN_TRIP,4121,Transport/Taxi,GPAY,PPIISSR02,DYNAMIC_QR,FUNDED,LOW,2036.01,INR,2025-05-13,2025-W20,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.2834,0.2341,success,11.76,success,4.91,success,3.28,success,2.36,success,9.52,success,3.94,not_reached,6.82,0,converted,,,,0.96,2036.01,0.4072,0.4072
IATT_2931ce9a85,ITRP_b65ad8ee2b,INUSR_459096b73f,IN,R3,I-2,NP,FOREIGN_NATIONAL,5,IN_TRIP,4121,Transport/Taxi,BHIM,PPIISSR01,STATIC_QR,UNLOADED,MICRO,259.22,INR,2024-09-02,2024-W36,1,False,TREAT,ACT_LOAD_AHEAD,in_app,0.0,0.2495,0.7297,success,20.27,success,13.11,success,2.43,success,0.52,drop_merchant_abandon,9.48,not_reached,4.61,not_reached,5.2,0,dropped,H5_MERCHANT,user_abandon,MERCHANT_ABANDON,2.36,0.0,0.0,0.0
IATT_19ebebdde1,ITRP_b65ad8ee2b,INUSR_a0de3cc9c9,IN,R3,I-1,BD,OCI,20,POST_TRIP,7011,Hotels,PHONEPE,PPIISSR02,STATIC_QR,UNLOADED,MID,2963.48,INR,2025-04-20,2025-W16,1,False,TREAT,ACT_GUIDED_FIRST_LOAD,onboarding,0.0,0.45,0.2999,success,60.08,success,11.49,success,1.58,success,1.91,success,14.65,success,4.46,not_reached,5.42,0,converted,,,,3.57,2963.48,0.5927,0.5927
