trip_id,user_id,direction,corridor_pair,purpose,start_date,end_date,party_size,budget_inr,is_first_trip_to_corridor
TRIP_0923cbcb41,U_0bdfbd188b,OUT,IN_SG,MEDICAL,2025-10-22,2025-10-30,2,13919.0,True
TRIP_ecb8158597,U_0bdfbd188b,OUT,IN_AE,BUSINESS,2025-06-26,2025-07-02,2,9324.0,False
TRIP_ec96b2fea5,U_a2b3442508,OUT,IN_QA,PILGRIMAGE,2026-01-06,2026-01-08,4,89529.0,True
TRIP_f55557b5cf,U_a2b3442508,OUT,OTHER_R2,VFR,2025-08-06,2025-08-13,3,20569.0,True
TRIP_12135da19d,U_fed1309f8b,OUT,IN_AE,LEISURE,2026-01-30,2026-02-06,2,11653.0,True
TRIP_182f80ca23,U_17f8f27542,OUT,IN_AE,EVENT,2026-04-01,2026-04-15,3,27989.0,True
TRIP_c95582e194,U_17f8f27542,OUT,OTHER_R2,LEISURE,2024-11-17,2024-11-26,3,22370.0,True
TRIP_85de88351f,U_76ae788053,OUT,IN_AE,LEISURE,2025-02-01,2025-02-03,3,17439.0,True
TRIP_463f14ec36,U_2aa7ae7000,OUT,IN_NP,LEISURE,2025-09-07,2025-09-12,3,43138.0,True
TRIP_14d3c2cfa2,U_2aa7ae7000,OUT,OTHER_R2,TRANSIT,2024-11-11,2024-11-21,1,14490.0,True
TRIP_5d2d1f931a,U_2aa7ae7000,OUT,IN_SG,LEISURE,2026-05-09,2026-05-19,4,5539.0,True
TRIP_b9eadc58cf,U_dbe4f1358f,OUT,IN_AE,EDUCATION,2024-11-11,2024-11-23,2,5735.0,True
TRIP_4b83fcbece,U_dbe4f1358f,OUT,IN_FR,EDUCATION,2025-04-11,2025-04-14,2,18628.0,True
TRIP_032931af2c,U_dbe4f1358f,OUT,IN_QA,EDUCATION,2026-06-01,2026-06-06,4,11366.0,True
TRIP_e59cb3f9a1,U_3087f9e6ad,OUT,IN_AE,LEISURE,2025-06-17,2025-06-25,3,6126.0,True
TRIP_5bf64fb2e7,U_3087f9e6ad,OUT,IN_LK,PILGRIMAGE,2025-03-21,2025-03-26,4,2806.0,True
TRIP_b50e8edec9,U_3087f9e6ad,OUT,IN_AE,LEISURE,2025-07-23,2025-08-04,4,10385.0,True
TRIP_7124ff5588,U_b8110a745a,OUT,IN_SG,PILGRIMAGE,2026-02-02,2026-02-09,2,8088.0,True
TRIP_ff452a518f,U_9360eaabe5,OUT,IN_NP,LEISURE,2025-03-29,2025-04-12,3,9536.0,True
TRIP_d3f1942b6c,U_9360eaabe5,OUT,IN_KH,MEDICAL,2025-03-29,2025-04-06,2,14280.0,True
TRIP_703554231a,U_9360eaabe5,OUT,IN_AE,VFR,2026-05-31,2026-06-06,2,11234.0,True
TRIP_45e7cf2e40,U_9c174ee237,OUT,IN_QA,VFR,2026-05-10,2026-05-22,1,12186.0,True
TRIP_41be4b0cd3,U_9c174ee237,OUT,IN_QA,BUSINESS,2026-04-09,2026-04-16,3,22701.0,True
TRIP_7700322d4a,U_3f4cb9f7e9,OUT,IN_SG,BUSINESS,2024-08-29,2024-09-08,4,7618.0,True
TRIP_58ed4d279a,U_bbaf5eb7a1,OUT,IN_MU,LEISURE,2024-10-06,2024-10-13,4,21728.0,True
TRIP_12b5f2350e,U_bbaf5eb7a1,OUT,IN_AE,BUSINESS,2026-01-10,2026-01-20,2,14007.0,True
TRIP_ad9a6acb73,U_626bff978d,OUT,IN_QA,LEISURE,2025-05-17,2025-05-21,2,5347.0,True
TRIP_e408e94487,U_e016aa8706,OUT,IN_AE,LEISURE,2026-05-06,2026-05-16,4,36088.0,True
TRIP_730eeffde9,U_e016aa8706,OUT,IN_QA,PILGRIMAGE,2024-10-07,2024-10-13,4,50349.0,True
TRIP_32bec150a7,U_b925bdefea,OUT,IN_AE,MEDICAL,2025-02-06,2025-02-11,4,14737.0,True
TRIP_1b0ff86f3d,U_b925bdefea,OUT,IN_NP,PILGRIMAGE,2025-12-13,2025-12-19,4,20034.0,True
TRIP_f4417c96ee,U_6db40c83e1,OUT,IN_NP,EDUCATION,2025-08-09,2025-08-15,4,32917.0,True
TRIP_4582fe08bf,U_d40171585b,OUT,IN_FR,LEISURE,2025-08-20,2025-08-25,2,4105.0,True
TRIP_05becf322f,U_2d8723eb85,OUT,IN_QA,LEISURE,2024-08-18,2024-08-28,2,11578.0,True
TRIP_06c13c1a12,U_2d8723eb85,OUT,IN_SG,LEISURE,2024-08-22,2024-08-24,4,33384.0,True
TRIP_05d09d0d8e,U_930dbd6c11,OUT,IN_SG,EVENT,2025-06-18,2025-07-02,3,41082.0,True
TRIP_6d4c917396,U_930dbd6c11,OUT,IN_AE,LEISURE,2024-08-17,2024-08-21,1,9942.0,True
TRIP_7eae0c6a27,U_930dbd6c11,OUT,IN_MU,LEISURE,2025-06-26,2025-07-10,4,45150.0,True
TRIP_04308dad43,U_129908e0c4,OUT,OTHER_R2,EDUCATION,2026-01-04,2026-01-17,2,5738.0,True
TRIP_d9537b54a0,U_129908e0c4,OUT,IN_AE,EDUCATION,2025-04-05,2025-04-15,4,25398.0,True
TRIP_ef3537368e,U_129908e0c4,OUT,OTHER_R2,MEDICAL,2025-11-10,2025-11-16,1,12479.0,False
TRIP_2701fd2424,U_907635e063,OUT,IN_AE,LEISURE,2025-04-30,2025-05-11,4,30028.0,True
TRIP_fbc7c9221d,U_0a2ce1db7a,OUT,OTHER_R2,VFR,2025-07-22,2025-08-01,4,7771.0,True
TRIP_20b660f9f9,U_00d52684a1,OUT,IN_QA,EDUCATION,2024-08-26,2024-09-06,3,6573.0,True
TRIP_3cb2cb49c3,U_00d52684a1,OUT,IN_FR,VFR,2026-06-29,2026-07-09,4,9278.0,True
TRIP_de10ebb4c1,U_8c8853fa34,OUT,IN_SG,PILGRIMAGE,2026-03-01,2026-03-05,3,8647.0,True
TRIP_1ebde8c1d7,U_8c8853fa34,OUT,IN_AE,LEISURE,2025-02-07,2025-02-18,4,25549.0,True
TRIP_4a1a43616f,U_6220915b5f,OUT,IN_LK,LEISURE,2025-11-11,2025-11-24,1,34942.0,True
TRIP_b7e4272e60,U_db5d1650b3,OUT,IN_NP,BUSINESS,2026-03-29,2026-04-05,1,14364.0,True
TRIP_3088960b76,U_4ef1885f6f,OUT,IN_AE,VFR,2025-02-17,2025-02-20,3,8541.0,True
TRIP_90287f4e83,U_4ef1885f6f,OUT,IN_LK,BUSINESS,2025-04-29,2025-05-10,4,4469.0,True
TRIP_2ad2293b55,U_140ea8a9ad,OUT,IN_FR,PILGRIMAGE,2025-12-17,2025-12-22,2,9280.0,True
TRIP_c7692e3deb,U_140ea8a9ad,OUT,IN_NP,EDUCATION,2024-10-04,2024-10-18,4,20211.0,True
TRIP_dbfe78063b,U_140ea8a9ad,OUT,IN_NP,LEISURE,2026-04-20,2026-04-24,2,17170.0,False
TRIP_2c5df470ee,U_7a18df39fd,OUT,IN_MU,LEISURE,2026-04-09,2026-04-18,3,22060.0,True
TRIP_fc3a797809,U_5e05e474a1,OUT,OTHER_R2,LEISURE,2025-12-07,2025-12-19,1,15915.0,True
TRIP_143c4fea72,U_249e48d022,OUT,IN_LK,TRANSIT,2025-10-22,2025-11-02,1,5348.0,True
TRIP_286577cd02,U_9010ddad40,OUT,IN_LK,EDUCATION,2025-03-30,2025-04-08,4,10052.0,True
TRIP_bdde8b8b05,U_710cf567e0,OUT,OTHER_R2,LEISURE,2024-11-26,2024-12-08,2,25987.0,True
TRIP_1f3bf83ad4,U_8748136039,OUT,IN_SG,LEISURE,2025-01-17,2025-01-24,2,4447.0,True
TRIP_9685ec1589,U_8748136039,OUT,IN_AE,MEDICAL,2025-01-27,2025-01-30,1,8547.0,True
TRIP_b634725e0e,U_8748136039,OUT,OTHER_R2,BUSINESS,2025-12-30,2026-01-04,3,7470.0,True
TRIP_404bb935ab,U_8748136039,OUT,IN_SG,BUSINESS,2026-01-15,2026-01-25,2,6983.0,True
TRIP_8b4733e407,U_aeb8813283,OUT,IN_SG,BUSINESS,2026-05-15,2026-05-21,1,6233.0,True
TRIP_33abab20aa,U_e39661cfbf,OUT,OTHER_R2,BUSINESS,2026-04-05,2026-04-11,2,29559.0,True
TRIP_6045b626ff,U_1ac8b37890,OUT,IN_QA,VFR,2025-11-15,2025-11-29,2,10165.0,True
TRIP_0d8199efac,U_1ac8b37890,OUT,IN_SG,EDUCATION,2025-11-02,2025-11-13,1,44454.0,True
TRIP_fef00c3b60,U_1ce3d158c4,OUT,IN_QA,BUSINESS,2024-12-20,2024-12-30,1,4250.0,True
TRIP_740e946a42,U_a76bd849d0,OUT,IN_MU,BUSINESS,2025-03-26,2025-04-08,3,34205.0,True
TRIP_2263121ca8,U_6778177fd4,OUT,OTHER_R2,LEISURE,2025-11-05,2025-11-09,4,14883.0,True
TRIP_cefa7d45e1,U_b0d64d5cd0,OUT,IN_NP,LEISURE,2026-06-20,2026-06-27,1,15765.0,True
TRIP_076b9cd5d0,U_b0d64d5cd0,OUT,IN_FR,LEISURE,2024-12-03,2024-12-15,2,10013.0,True
TRIP_235b528b30,U_484834ccb2,OUT,OTHER_R2,LEISURE,2025-05-10,2025-05-18,1,23531.0,True
TRIP_fb157734f6,U_484834ccb2,OUT,IN_MU,BUSINESS,2025-02-02,2025-02-09,4,39742.0,True
TRIP_fb6e6f8cb6,U_484834ccb2,OUT,IN_MU,EDUCATION,2025-12-28,2026-01-04,4,11070.0,True
TRIP_ae2166b54e,U_a2064c8c93,OUT,IN_BT,LEISURE,2024-11-08,2024-11-10,3,13325.0,True
TRIP_0d3034df4d,U_bb449cf3e2,OUT,IN_NP,TRANSIT,2026-05-16,2026-05-19,2,22447.0,True
TRIP_5aebb3a874,U_7381594a92,OUT,IN_LK,EDUCATION,2024-08-22,2024-08-31,4,45266.0,True
TRIP_28f9e98717,U_7381594a92,OUT,IN_MU,LEISURE,2024-12-01,2024-12-09,3,62145.0,True
TRIP_3b6d502a1c,U_7381594a92,OUT,IN_AE,EVENT,2025-06-04,2025-06-06,2,5801.0,True
TRIP_4e870e9a94,U_7381594a92,OUT,IN_NP,LEISURE,2025-05-18,2025-05-26,2,13121.0,True
TRIP_9e4762e6f7,U_4e4a942df6,OUT,IN_QA,LEISURE,2024-08-23,2024-08-28,2,6935.0,True
TRIP_20ffd8baef,U_e3b8c0de40,OUT,OTHER_R2,LEISURE,2024-11-01,2024-11-09,3,12756.0,True
TRIP_043a205629,U_e3b8c0de40,OUT,IN_BT,BUSINESS,2025-07-26,2025-08-02,4,6638.0,True
TRIP_4b3cadcde6,U_e3b8c0de40,OUT,IN_AE,LEISURE,2025-05-11,2025-05-22,4,20232.0,True
TRIP_f53c3c8154,U_18b7225e06,OUT,IN_SG,LEISURE,2026-04-06,2026-04-18,4,7313.0,True
TRIP_68094382c4,U_18b7225e06,OUT,IN_SG,EVENT,2025-05-08,2025-05-12,1,29934.0,True
TRIP_7a39a0eb19,U_18b7225e06,OUT,IN_NP,MEDICAL,2025-09-04,2025-09-12,3,21065.0,True
TRIP_9411be2889,U_18b7225e06,OUT,OTHER_R2,BUSINESS,2025-01-27,2025-01-31,2,27878.0,True
TRIP_49eb1377ee,U_18b7225e06,OUT,IN_FR,EDUCATION,2026-03-28,2026-04-09,4,17602.0,True
TRIP_771ed888f4,U_18b7225e06,OUT,IN_MU,LEISURE,2025-08-31,2025-09-03,3,5286.0,True
TRIP_57d5201694,U_d88f065d28,OUT,IN_NP,VFR,2024-10-01,2024-10-08,3,2483.0,True
TRIP_aaadd0a5b7,U_d88f065d28,OUT,OTHER_R2,LEISURE,2025-01-05,2025-01-11,2,4161.0,True
TRIP_2d0e00916d,U_3d61a23376,OUT,IN_NP,LEISURE,2026-06-08,2026-06-15,4,25538.0,True
TRIP_3cb3056833,U_b5d0ad5eb4,OUT,IN_NP,VFR,2026-02-11,2026-02-17,1,20377.0,True
TRIP_4cb85eca5d,U_40d3bd9598,OUT,OTHER_R2,EDUCATION,2024-08-11,2024-08-23,2,15612.0,True
TRIP_d39ec9c49b,U_a2c36acac9,OUT,IN_AE,LEISURE,2025-12-28,2026-01-05,4,33245.0,True
TRIP_8b7672c8ce,U_431c800805,OUT,IN_QA,MEDICAL,2026-01-21,2026-02-04,2,13986.0,True
TRIP_34db218de5,U_5db90dddcb,OUT,IN_SG,LEISURE,2025-12-09,2025-12-18,1,63446.0,True
TRIP_bb356d5d12,U_5db90dddcb,OUT,IN_QA,TRANSIT,2024-11-24,2024-11-26,3,5492.0,True
TRIP_544f9df93f,U_5db90dddcb,OUT,IN_SG,LEISURE,2025-10-29,2025-11-11,4,10553.0,True
TRIP_36a3f1d2a4,U_fafe175c87,OUT,IN_SG,TRANSIT,2025-06-16,2025-06-19,1,2896.0,True
TRIP_08832c5d58,U_fafe175c87,OUT,IN_SG,BUSINESS,2025-11-20,2025-11-28,3,6070.0,True
TRIP_70e57e420e,U_6bbf4dfc00,OUT,IN_NP,EVENT,2024-11-20,2024-11-26,1,2114.0,True
TRIP_9142e79508,U_6bbf4dfc00,OUT,IN_FR,LEISURE,2025-03-02,2025-03-05,1,30092.0,True
TRIP_f11208f795,U_6bbf4dfc00,OUT,IN_AE,LEISURE,2024-10-27,2024-11-08,1,32964.0,True
TRIP_4984a473f2,U_830d19b3c2,OUT,IN_QA,BUSINESS,2025-11-12,2025-11-18,1,32010.0,True
TRIP_87e8f87e3a,U_830d19b3c2,OUT,IN_AE,LEISURE,2026-04-06,2026-04-16,4,4277.0,True
TRIP_70cb69efc2,U_4b229eb064,OUT,OTHER_R2,EDUCATION,2026-03-14,2026-03-25,4,23756.0,True
TRIP_c3710d1e43,U_4b229eb064,OUT,IN_SG,EDUCATION,2025-06-13,2025-06-25,3,2625.0,True
TRIP_3dd5ac2482,U_27f640ec30,OUT,IN_FR,MEDICAL,2025-01-02,2025-01-09,2,8860.0,True
TRIP_219585940f,U_efd891e2fb,OUT,OTHER_R2,VFR,2026-04-12,2026-04-21,2,6035.0,True
TRIP_64fa99a8fa,U_760fff5c11,OUT,IN_AE,EVENT,2024-12-25,2025-01-03,2,3947.0,True
TRIP_fd49c4b089,U_80fb1ab662,OUT,IN_SG,VFR,2026-06-17,2026-06-20,2,14460.0,True
TRIP_8210300ea0,U_80fb1ab662,OUT,IN_AE,LEISURE,2025-05-13,2025-05-23,2,18529.0,True
TRIP_75d483f07b,U_3f7e907583,OUT,IN_QA,VFR,2026-05-22,2026-05-25,2,11055.0,True
TRIP_d56c3b785c,U_3f7e907583,OUT,IN_AE,EDUCATION,2026-03-20,2026-04-02,2,8775.0,True
TRIP_c8f2bea25d,U_08a915cfc1,OUT,IN_AE,BUSINESS,2026-05-02,2026-05-06,2,47693.0,True
TRIP_1656183a01,U_f8d151ae6c,OUT,IN_QA,LEISURE,2025-04-21,2025-05-02,2,19612.0,True
TRIP_7d5e495520,U_bba1bfbbb7,OUT,IN_SG,LEISURE,2025-04-08,2025-04-22,3,12921.0,True
TRIP_a4da1e2023,U_bba1bfbbb7,OUT,IN_FR,EDUCATION,2025-06-26,2025-06-28,2,25693.0,True
TRIP_f7b251ebb4,U_e09e22bf74,OUT,IN_AE,EDUCATION,2024-10-26,2024-11-04,3,8534.0,True
TRIP_8df31b1a25,U_e09e22bf74,OUT,IN_NP,EDUCATION,2025-03-15,2025-03-26,2,14388.0,True
TRIP_400f1a82ca,U_ecf6f06036,OUT,IN_AE,BUSINESS,2026-01-06,2026-01-10,4,23524.0,True
TRIP_325c9aea75,U_ecf6f06036,OUT,IN_AE,EDUCATION,2025-08-04,2025-08-12,3,3298.0,False
TRIP_c8a50f2c55,U_639bf7a3be,OUT,IN_AE,LEISURE,2025-11-16,2025-11-19,1,4437.0,True
TRIP_2e0d736cfd,U_83a74dd754,OUT,IN_AE,EDUCATION,2024-10-16,2024-10-22,1,22288.0,True
TRIP_ef7404adbc,U_f9a4ebfac3,OUT,IN_SG,LEISURE,2024-08-16,2024-08-18,4,15700.0,True
TRIP_3add4eaf57,U_f9a4ebfac3,OUT,IN_BT,EVENT,2026-05-06,2026-05-16,4,26784.0,True
TRIP_6e718a60f7,U_f800d84506,OUT,IN_LK,EVENT,2026-03-25,2026-03-30,3,12551.0,True
TRIP_44e1676ce4,U_f800d84506,OUT,IN_KH,LEISURE,2025-09-11,2025-09-19,4,11752.0,True
TRIP_001c5a5440,U_f800d84506,OUT,IN_FR,BUSINESS,2025-08-10,2025-08-23,3,55366.0,True
TRIP_21c4b58388,U_f800d84506,OUT,IN_LK,TRANSIT,2024-09-06,2024-09-17,2,21804.0,False
TRIP_20cefe11b0,U_af5e1e7424,OUT,OTHER_R2,LEISURE,2025-02-07,2025-02-18,1,7390.0,True
TRIP_0ff682f14e,U_f3ee0f324a,OUT,IN_LK,LEISURE,2025-08-16,2025-08-29,2,34860.0,True
TRIP_3918379476,U_f3ee0f324a,OUT,IN_KH,VFR,2025-08-06,2025-08-08,4,5794.0,True
TRIP_9c7ce1cfb7,U_a8e3d396cc,OUT,IN_AE,TRANSIT,2025-11-29,2025-12-13,1,7898.0,True
TRIP_3dfc8ae092,U_a8e3d396cc,OUT,IN_NP,PILGRIMAGE,2025-08-01,2025-08-09,4,46750.0,True
TRIP_cdfc1ba9be,U_95cf298d05,OUT,IN_BT,LEISURE,2025-11-10,2025-11-18,4,27673.0,True
TRIP_89d9f497d1,U_95cf298d05,OUT,IN_NP,EVENT,2025-05-05,2025-05-11,1,78760.0,True
TRIP_6e92cda6ec,U_9327ce4276,OUT,IN_QA,EDUCATION,2024-10-01,2024-10-06,2,9296.0,True
TRIP_1fec9d4a6f,U_9327ce4276,OUT,IN_AE,MEDICAL,2026-05-07,2026-05-15,2,22082.0,True
TRIP_79c64aeda8,U_375d85292c,OUT,IN_AE,VFR,2025-01-21,2025-01-26,1,31073.0,True
TRIP_9862d1ecbd,U_375d85292c,OUT,IN_SG,LEISURE,2026-06-09,2026-06-19,2,16716.0,True
TRIP_9f70b3ce64,U_e9a2879e6c,OUT,IN_FR,TRANSIT,2024-12-16,2024-12-21,1,35406.0,True
TRIP_7c55d5a872,U_9c2cde7f77,OUT,IN_NP,LEISURE,2025-07-09,2025-07-15,3,12638.0,True
TRIP_24e1a9575c,U_f91a87b18b,OUT,IN_LK,VFR,2026-07-02,2026-07-13,1,4116.0,True
TRIP_810eb7d488,U_ca620adbea,OUT,OTHER_R2,PILGRIMAGE,2026-05-07,2026-05-17,1,31469.0,True
TRIP_126b440d6e,U_ca620adbea,OUT,OTHER_R2,TRANSIT,2026-03-13,2026-03-27,2,24493.0,True
TRIP_5f5cb3e515,U_53e6a6d26a,OUT,IN_QA,EDUCATION,2024-12-24,2025-01-06,2,22483.0,True
TRIP_d0425fad4c,U_41f90e8082,OUT,OTHER_R2,LEISURE,2026-05-22,2026-06-02,3,6154.0,True
TRIP_553afa3b4b,U_e08bd34b28,OUT,OTHER_R2,LEISURE,2026-02-09,2026-02-11,4,27557.0,True
TRIP_b04455026f,U_d73e869d3c,OUT,IN_AE,VFR,2025-11-24,2025-12-01,3,16326.0,True
TRIP_d144788932,U_d73e869d3c,OUT,IN_SG,TRANSIT,2026-01-13,2026-01-24,3,39634.0,True
TRIP_f1f12b289f,U_d73e869d3c,OUT,IN_QA,EVENT,2026-01-25,2026-02-08,1,10224.0,True
TRIP_26dfc3a3a3,U_24cf5b1326,OUT,IN_SG,BUSINESS,2025-07-01,2025-07-03,4,25766.0,True
TRIP_4f60408d7f,U_b0d1b56652,OUT,IN_AE,EDUCATION,2024-09-23,2024-09-28,3,23540.0,True
TRIP_233b207240,U_b0d1b56652,OUT,IN_MU,LEISURE,2025-08-27,2025-09-05,1,6647.0,True
TRIP_bb5f44a94b,U_dc318e5fa4,OUT,IN_AE,LEISURE,2025-06-11,2025-06-22,2,8297.0,True
TRIP_d8c868856f,U_dc318e5fa4,OUT,IN_AE,LEISURE,2025-06-02,2025-06-16,4,7874.0,False
TRIP_5555411e0c,U_dc318e5fa4,OUT,OTHER_R2,VFR,2025-10-03,2025-10-16,2,40823.0,True
TRIP_041ecc5995,U_e4762a8444,OUT,IN_SG,LEISURE,2024-08-23,2024-08-26,2,12336.0,True
TRIP_b57961692f,U_e4762a8444,OUT,IN_FR,LEISURE,2025-05-31,2025-06-10,1,29323.0,True
TRIP_e1f51d22b5,U_4aa8bd1c83,OUT,IN_AE,LEISURE,2026-05-23,2026-06-03,3,19666.0,True
TRIP_0fc8bc4f69,U_7eb7bcadd7,OUT,OTHER_R2,LEISURE,2025-07-19,2025-07-31,2,5828.0,True
TRIP_0e1061bfdd,U_47e0a42c8c,OUT,IN_AE,LEISURE,2025-09-21,2025-09-27,1,72235.0,True
TRIP_ca6bd45e96,U_55ada77aff,OUT,IN_QA,MEDICAL,2025-07-25,2025-07-31,4,18988.0,True
TRIP_a04d349e72,U_55ada77aff,OUT,IN_AE,MEDICAL,2026-07-02,2026-07-13,4,4790.0,True
TRIP_177b3d17f4,U_2e91b57d0d,OUT,IN_AE,EDUCATION,2025-04-19,2025-05-01,3,21232.0,True
TRIP_296727628d,U_3ba8fd0197,OUT,IN_BT,TRANSIT,2024-09-16,2024-09-22,1,81109.0,True
TRIP_a0f8ef5243,U_d3e599816c,OUT,IN_BT,VFR,2025-03-12,2025-03-25,4,108157.0,True
TRIP_d7c9a568ea,U_d3e599816c,OUT,IN_SG,LEISURE,2025-03-08,2025-03-12,4,2154.0,True
TRIP_bc40b1191d,U_d3e599816c,OUT,IN_FR,LEISURE,2025-07-21,2025-08-02,2,9889.0,True
TRIP_998ccf39d6,U_b1218852f6,OUT,IN_SG,VFR,2025-02-04,2025-02-13,2,7221.0,True
TRIP_a0fdaad92f,U_b1218852f6,OUT,IN_AE,EDUCATION,2026-01-26,2026-02-07,2,81953.0,True
TRIP_07bcff670e,U_8ecd088673,OUT,IN_FR,EVENT,2025-08-05,2025-08-11,1,10524.0,True
TRIP_3ce0257715,U_8ecd088673,OUT,IN_BT,BUSINESS,2026-06-14,2026-06-28,2,31363.0,True
TRIP_7b745b2b8a,U_8ecd088673,OUT,IN_BT,LEISURE,2024-08-28,2024-09-08,2,18511.0,True
TRIP_07f17bba9f,U_8ecd088673,OUT,IN_NP,LEISURE,2025-05-05,2025-05-19,4,37266.0,True
TRIP_d997e6d757,U_87a080a177,OUT,IN_BT,BUSINESS,2025-06-20,2025-07-03,3,6643.0,True
TRIP_b4dee4c981,U_87a080a177,OUT,IN_SG,LEISURE,2025-01-08,2025-01-21,4,12648.0,True
TRIP_f568d98328,U_6bfa3960c9,OUT,IN_QA,EVENT,2025-02-16,2025-02-21,4,25866.0,True
TRIP_bfcf947a41,U_14186fe417,OUT,IN_NP,PILGRIMAGE,2024-09-24,2024-10-04,4,57589.0,True
TRIP_629919960e,U_c0751ad57f,OUT,IN_MU,LEISURE,2025-09-05,2025-09-16,1,3370.0,True
TRIP_a0f553de09,U_c0751ad57f,OUT,IN_LK,PILGRIMAGE,2024-11-26,2024-12-08,1,6063.0,True
TRIP_c80180cb12,U_c0751ad57f,OUT,IN_AE,LEISURE,2026-02-22,2026-03-06,4,8986.0,True
TRIP_e703020b14,U_c0751ad57f,OUT,IN_LK,MEDICAL,2024-10-18,2024-11-01,3,6286.0,True
TRIP_f3ac8f10a0,U_c0751ad57f,OUT,IN_AE,LEISURE,2025-07-10,2025-07-13,4,10554.0,True
TRIP_cfc033056c,U_f05fa14190,OUT,IN_AE,MEDICAL,2025-12-15,2025-12-27,2,20417.0,True
TRIP_4e787888c1,U_171ecbd4d3,OUT,IN_AE,LEISURE,2025-09-15,2025-09-26,3,46827.0,True
TRIP_2080399e20,U_6a92e89c6d,OUT,IN_NP,EDUCATION,2025-02-11,2025-02-23,3,9418.0,True
TRIP_741869a601,U_31c3f90b77,OUT,IN_KH,LEISURE,2024-08-22,2024-09-02,4,15067.0,True
TRIP_44756459ac,U_31c3f90b77,OUT,OTHER_R2,PILGRIMAGE,2024-11-22,2024-11-29,2,37112.0,True
TRIP_2c2b0bd293,U_31c3f90b77,OUT,IN_LK,LEISURE,2025-07-16,2025-07-22,3,5846.0,True
TRIP_9a6f5d5b25,U_6ca626f40b,OUT,IN_QA,MEDICAL,2025-03-04,2025-03-18,1,62895.0,True
TRIP_94861a1813,U_6ca626f40b,OUT,IN_AE,EDUCATION,2026-07-08,2026-07-12,2,7426.0,True
TRIP_e9c3de490f,U_eceaf91c38,OUT,IN_LK,VFR,2025-03-31,2025-04-06,3,27406.0,True
TRIP_e7c9b77293,U_4616cfb4fa,OUT,IN_NP,VFR,2025-11-24,2025-12-07,4,4265.0,True
TRIP_bc61f47ca1,U_4616cfb4fa,OUT,IN_AE,MEDICAL,2025-11-26,2025-12-01,1,15749.0,True
TRIP_a75c057b18,U_4616cfb4fa,OUT,IN_AE,LEISURE,2025-11-14,2025-11-25,1,4584.0,False
TRIP_d474113487,U_4616cfb4fa,OUT,IN_SG,EDUCATION,2025-04-04,2025-04-06,3,10261.0,True
TRIP_5dd2ca9eb0,U_293ff97669,OUT,IN_AE,MEDICAL,2024-10-14,2024-10-22,4,6230.0,True
TRIP_5dc64650f5,U_293ff97669,OUT,IN_SG,BUSINESS,2025-10-03,2025-10-11,3,39034.0,True
TRIP_191517e4ad,U_f158204953,OUT,IN_QA,VFR,2025-03-06,2025-03-17,2,5676.0,True
TRIP_e259d45b00,U_cf49bd9884,OUT,IN_AE,LEISURE,2026-02-26,2026-03-01,1,49384.0,True
TRIP_24d41425ca,U_cf49bd9884,OUT,IN_NP,LEISURE,2026-03-28,2026-04-01,2,17135.0,True
TRIP_64170f52fb,U_a0bad6f357,OUT,IN_KH,EVENT,2025-08-17,2025-08-31,1,9656.0,True
TRIP_f891824959,U_2dd67217bb,OUT,OTHER_R2,LEISURE,2026-04-12,2026-04-22,4,5767.0,True
TRIP_abf64ecedc,U_2dd67217bb,OUT,IN_AE,EDUCATION,2025-09-14,2025-09-22,2,6458.0,True
TRIP_1d75ccba9f,U_2dd67217bb,OUT,IN_QA,VFR,2025-05-09,2025-05-15,1,18244.0,True
TRIP_9004e3898f,U_c04100fd25,OUT,IN_SG,LEISURE,2025-10-18,2025-10-23,3,12147.0,True
TRIP_09ff6011c8,U_872cd95934,OUT,IN_NP,LEISURE,2024-12-10,2024-12-21,3,24632.0,True
TRIP_e72f717efe,U_8ba3f3ef4e,OUT,IN_AE,VFR,2026-06-05,2026-06-14,2,8540.0,True
TRIP_7a1a64a318,U_54503a382e,OUT,IN_AE,MEDICAL,2025-01-31,2025-02-06,3,50275.0,True
TRIP_7d8fd40c6f,U_2443123671,OUT,IN_AE,VFR,2024-12-21,2024-12-26,2,4501.0,True
TRIP_668da03607,U_a084de5946,OUT,IN_AE,MEDICAL,2025-12-05,2025-12-10,2,4805.0,True
TRIP_535fe4949e,U_5c3bebcb6b,OUT,IN_SG,LEISURE,2025-08-28,2025-09-07,2,1368.0,True
TRIP_93a01c9526,U_5c3bebcb6b,OUT,IN_KH,EDUCATION,2025-05-09,2025-05-20,2,2951.0,True
TRIP_2cf2e915e1,U_5c3bebcb6b,OUT,IN_AE,LEISURE,2026-05-01,2026-05-07,3,1733.0,True
TRIP_fa9dcff9dc,U_bc7aa59800,OUT,IN_AE,VFR,2024-08-25,2024-09-06,4,3361.0,True
TRIP_65e241c423,U_deab53cb00,OUT,IN_NP,VFR,2025-02-10,2025-02-19,3,46336.0,True
TRIP_4e670e4b84,U_c7f630c179,OUT,IN_SG,EDUCATION,2025-11-25,2025-11-30,1,2862.0,True
TRIP_709642df46,U_e77a738147,OUT,IN_AE,VFR,2025-08-13,2025-08-19,1,6961.0,True
TRIP_4b6270d9fc,U_e77a738147,OUT,IN_AE,TRANSIT,2026-04-08,2026-04-10,2,27390.0,True
